object_id,timestamp,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z
02770,2025-02-28 17:23:26.412583+00:00,100328.2030779175,-8318.655414249219,23633.713853324356,0.963851108230759,0.8729475890765102,-0.010318024737961461
02770,2025-02-28 17:24:26.412583+00:00,100385.96349695076,-8266.225458349087,23633.07721369886,0.9616827537014657,0.8731267264878899,-0.010829159850048923
02770,2025-02-28 17:25:26.412583+00:00,100443.59389502165,-8213.78480237052,23632.409903138505,0.9595163990800546,0.8733044633511348,-0.01133951664089371
02770,2025-02-28 17:26:26.412583+00:00,100501.09439192782,-8161.333530268066,23631.711968275573,0.9573520380867425,0.8734808038732296,-0.011849097505009103
02770,2025-02-28 17:27:26.412583+00:00,100558.46510709118,-8108.8717257442,23630.983455599093,0.9551896644638083,0.8736557522391286,-0.012357904826689917
02770,2025-02-28 17:28:26.412583+00:00,100615.70615955895,-8056.39947225026,23630.224411455238,0.953029271975499,0.8738293126118967,-0.012865940980070505
02770,2025-02-28 17:29:26.412583+00:00,100672.81766800475,-8003.9168529893195,23629.4348820483,0.950870854407924,0.8740014891328178,-0.013373208329173094
02770,2025-02-28 17:30:26.412583+00:00,100729.79975073034,-7951.423950916232,23628.614913441077,0.9487144055689302,0.8741722859215366,-0.013879709227970093
02770,2025-02-28 17:31:26.412583+00:00,100786.65252566681,-7898.92084873862,23627.764551555418,0.9465599192879941,0.8743417070761832,-0.01438544602043791
02770,2025-02-28 17:32:26.412583+00:00,100843.37611037554,-7846.407628919725,23626.883842173018,0.9444073894161363,0.8745097566734902,-0.014890421040605301
02770,2025-02-28 17:33:26.412583+00:00,100899.97062204996,-7793.884373678113,23625.972830935843,0.9422568098257857,0.8746764387689256,-0.015394636612614785
02770,2025-02-28 17:34:26.412583+00:00,100956.43617751641,-7741.351164989976,23625.03156334681,0.940108174410688,0.8748417573968122,-0.01589809505077286
02770,2025-02-28 17:35:26.412583+00:00,101012.77289323586,-7688.808084589594,23624.06008477036,0.9379614770857954,0.8750057165704523,-0.016400798659602277
02770,2025-02-28 17:36:26.412583+00:00,101068.98088530476,-7636.2552139710515,23623.058440432942,0.9358167117871629,0.8751683202822494,-0.016902749733898687
02770,2025-02-28 17:37:26.412583+00:00,101125.06026945656,-7583.69263438993,23622.026675423844,0.9336738724718424,0.8753295725038229,-0.017403950558778327
02770,2025-02-28 17:38:26.412583+00:00,101181.01116106272,-7531.120426863455,23620.964834695453,0.9315329531177814,0.8754894771861398,-0.017904403409733836
02770,2025-02-28 17:39:26.412583+00:00,101236.83367513437,-7478.538672172623,23619.87296306411,0.9293939477237075,0.8756480382596213,-0.018404110552685603
02770,2025-02-28 17:40:26.412583+00:00,101292.52792632324,-7425.947450862986,23618.751105210493,0.9272568503090384,0.8758052596342717,-0.01890307424403339
02770,2025-02-28 17:41:26.412583+00:00,101348.09402892271,-7373.346843246619,23617.599305680353,0.9251216549137838,0.8759611451997841,-0.01940129673070304
02770,2025-02-28 17:42:26.412583+00:00,101403.53209686976,-7320.736929401456,23616.417608884803,0.9229883555984149,0.8761156988256746,-0.019898780250207717
02770,2025-02-28 17:43:26.412583+00:00,101458.84224374533,-7268.117789175043,23615.206059101223,0.9208569464437986,0.8762689243613774,-0.020395527030687352
02770,2025-02-28 17:44:26.412583+00:00,101514.02458277607,-7215.489502183922,23613.96470047359,0.9187274215510731,0.8764208256363729,-0.02089153929096489
02770,2025-02-28 17:45:26.412583+00:00,101569.07922683549,-7162.852147815769,23612.693577013208,0.9165997750415633,0.876571406460296,-0.021386819240593366
02770,2025-02-28 17:46:26.412583+00:00,101624.00628844509,-7110.205805229273,23611.392732598957,0.9144740010566557,0.8767206706230585,-0.021881369079911124
02770,2025-02-28 17:47:26.412583+00:00,101678.80587977542,-7057.550553357325,23610.062210978205,0.9123500937577387,0.8768686218949474,-0.022375191000081708
02770,2025-02-28 17:48:26.412583+00:00,101733.47811264767,-7004.886470906518,23608.702055767182,0.9102280473260631,0.8770152640267457,-0.022868287183151724
02770,2025-02-28 17:49:26.412583+00:00,101788.02309853442,-6952.213636358923,23607.31231045151,0.9081078559626741,0.8771606007498439,-0.023360659802093394
02770,2025-02-28 17:50:26.412583+00:00,101842.44094856112,-6899.5321279734635,23605.89301838677,0.9059895138882988,0.8773046357763433,-0.023852311020855995
02770,2025-02-28 17:51:26.412583+00:00,101896.73177350716,-6846.842023786603,23604.444222799066,0.903873015343253,0.8774473727991733,-0.024343242994413206
02770,2025-02-28 17:52:26.412583+00:00,101950.89568380697,-6794.143401614029,23602.965966785585,0.9017583545873493,0.8775888154921909,-0.024833457868808497
02770,2025-02-28 17:53:26.412583+00:00,102004.9327895514,-6741.436339051026,23601.458293315005,0.8996455258997927,0.8777289675102998,-0.025322957781206835
02770,2025-02-28 17:54:26.412583+00:00,102058.84320048874,-6688.720913474254,23599.92124522815,0.897534523579088,0.8778678324895475,-0.025811744859939003
02770,2025-02-28 17:55:26.412583+00:00,102112.62702602573,-6635.997202042884,23598.354865238496,0.895425341942956,0.8780054140472345,-0.026299821224546764
02770,2025-02-28 17:56:26.412583+00:00,102166.2843752289,-6583.265281699649,23596.759195932726,0.8933179753282263,0.8781417157820185,-0.02678718898583107
02770,2025-02-28 17:57:26.412583+00:00,102219.81535682587,-6530.5252291712195,23595.1342797711,0.8912124180907446,0.8782767412740262,-0.02727385024590092
02770,2025-02-28 17:58:26.412583+00:00,102273.22007920612,-6477.777120970454,23593.480159088132,0.8891086646052849,0.8784104940849475,-0.02775980709821486
02770,2025-02-28 17:59:26.412583+00:00,102326.49865042222,-6425.021033396971,23591.796876093096,0.887006709265463,0.8785429777581426,-0.028245061627626473
02770,2025-02-28 18:00:26.412583+00:00,102379.6511781914,-6372.257042537718,23590.084472870447,0.8849065464836204,0.8786741958187497,-0.028729615910434957
02770,2025-02-28 18:01:26.412583+00:00,102432.67776989582,-6319.48522426938,23588.3429913804,0.8828081706907674,0.8788041517737759,-0.029213472014423137
02770,2025-02-28 18:02:26.412583+00:00,102485.57853258445,-6266.705654258361,23586.572473459506,0.880711576336464,0.8789328491122058,-0.029696631998905716
02770,2025-02-28 18:03:26.412583+00:00,102538.35357297388,-6213.9184079619845,23584.77296082099,0.878616757888739,0.8790602913051018,-0.030179097914774793
02770,2025-02-28 18:04:26.412583+00:00,102591.00299744948,-6161.123560629838,23582.944495055326,0.8765237098340027,0.8791864818057031,-0.03066087180454225
02770,2025-02-28 18:05:26.412583+00:00,102643.52691206631,-6108.321187304712,23581.087117630796,0.874432426676954,0.8793114240495233,-0.03114195570238344
02770,2025-02-28 18:06:26.412583+00:00,102695.92542255051,-6055.511362824267,23579.200869894026,0.8723429029404982,0.8794351214544438,-0.031622351634178945
02770,2025-02-28 18:07:26.412583+00:00,102748.19863430022,-6002.694161820856,23577.285793070296,0.8702551331656444,0.8795575774208225,-0.03210206161756291
2770,2025-02-28 17:08:26.412583+00:00,99446.11164825268,-9103.762868232816,23639.5507799113,0.996620754234691,0.8700895324366442,-0.0025559393040523915
2770,2025-02-28 17:09:26.412583+00:00,99505.8370172561,-9051.503663388481,23639.379899520874,0.9944216321551428,0.870290198293278,-0.0030790437006361546
2770,2025-02-28 17:10:26.412583+00:00,99565.4305222917,-8999.232468011436,23639.177631091785,0.9922246069065916,0.870489397762953,-0.0036013325928514212
2770,2025-02-28 17:11:26.412583+00:00,99624.8922889604,-8946.949369997037,23638.94402348122,0.990029671864392,0.8706871353992158,-0.0041228085354590716
2770,2025-02-28 17:12:26.412583+00:00,99684.22244246637,-8894.654456968101,23638.679125393468,0.9878368204277108,0.8708834157315355,-0.004643474072118167
2770,2025-02-28 17:13:26.412583+00:00,99743.42110761862,-8842.34781627625,23638.382985380656,0.9856460460194143,0.8710782432654431,-0.0051633317354440765
2770,2025-02-28 17:14:26.412583+00:00,99802.48840883242,-8790.029535003361,23638.055651843337,0.9834573420859362,0.8712716224826748,-0.005682384047074237
2770,2025-02-28 17:15:26.412583+00:00,99861.4244701306,-8737.699699963323,23637.697173031203,0.9812707020971744,0.8714635578413129,-0.0062006335177251
2770,2025-02-28 17:16:26.412583+00:00,99920.22941514508,-8685.358397702936,23637.307597043728,0.9790861195463578,0.8716540537759302,-0.006718082647254527
2770,2025-02-28 17:17:26.412583+00:00,99978.90336711811,-8633.005714503419,23636.886971830725,0.9769035879499316,0.8718431146977291,-0.007234733924723526
2770,2025-02-28 17:18:26.412583+00:00,100037.44644890375,-8580.641736382402,23636.43534519317,0.9747231008474507,0.8720307449946748,-0.007750589828451464
2770,2025-02-28 17:19:26.412583+00:00,100095.85878296943,-8528.266549094516,23635.952764783702,0.9725446518014436,0.8722169490316404,-0.008265652826080798
