time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z
7770.0,62876.83000009,103211.4328497366,32745.735822447838,-1.5431385672704148,0.8830325033417507,0.11564198526042424
7800.0,62830.55406012341,103237.90421342419,32749.19363455337,-1.5435212259463997,0.8824040309536643,0.11544260307892609
7830.0,62784.26665021587,103264.35672968689,32752.645468079525,-1.543903607443477,0.8817753898901943,0.11524319750071502
7860.0,62737.96777867995,103290.79039346833,32756.091322326163,-1.5442857116857416,0.8811465802611174,0.11504376856133193
7890.0,62691.65745383013,103317.2051997156,32759.531196594256,-1.5446675385973363,0.8805176021762394,0.11484431629632055
7920.0,62645.335683984,103343.60114337856,32762.9650901858,-1.5450490881024432,0.8798884557454147,0.11464484074123452
7950.0,62599.00247746068,103369.97821941093,32766.393002403853,-1.5454303601252959,0.8792591410785214,0.11444534193163093
7980.0,62552.65784258113,103396.33642276976,32769.81493255262,-1.5458113545901786,0.8786296582854674,0.11424581990306991
8010.0,62506.30178766974,103422.675748415,32773.230879937306,-1.5461920714214101,0.878000007476212,0.11404627469112263
8040.0,62459.93432105177,103448.9961913104,32776.640843864196,-1.5465725105433685,0.8773701887607307,0.11384670633136079
8070.0,62413.555451056476,103475.29774642231,32780.04482364063,-1.5469526718804618,0.8767402022490576,0.11364711485936782
8100.0,62367.16518601403,103501.5804087209,32783.44281857504,-1.5473325553571562,0.8761100480512442,0.11344750031072909
0.0,1330.9496564421004,-50514.462468745325,-35071.684421536644,1.1212637965327936,-0.06361097307431647,2.39665639750372
30.0,1364.5829849193335,-50516.32772712473,-34999.74873404979,1.1211947097223662,-0.061012697779110184,2.398458658580942
60.0,1398.2142201723632,-50518.114956044024,-34927.75897507058,1.1211237588986376,-0.058409412461010606,2.400260620710931
90.0,1431.8433061857108,-50519.82400501328,-34855.715153658704,1.1210509372186885,-0.05580110626773695,2.4020622771309643
120.0,1465.4701867385509,-50521.454723216666,-34783.61727907657,1.1209762378126282,-0.05318776832452685,2.403863621036416
150.0,1499.0948054034632,-50523.00695951161,-34711.46536079156,1.120899653783488,-0.05056938773417017,2.4056646455804955
180.0,1532.717105545317,-50524.48056242817,-34639.2594084778,1.1208211782071136,-0.04794595357703749,2.4074653438739966
210.0,1566.3370303212155,-50525.87538016838,-34566.999432015524,1.1207408041320563,-0.04531745491102046,2.4092657089851066
240.0,1599.954522679159,-50527.1912606056,-34494.68544149453,1.1206585245794665,-0.04268388077160198,2.411065733939112
270.0,1633.5695253571641,-50528.42805128384,-34422.31744721445,1.1205743325429862,-0.04004522017184329,2.41286541171818
300.0,1667.181980883245,-50529.58559941698,-34349.89545968503,1.1204882209886369,-0.03740146210234576,2.414664735261144
330.0,1700.7918315727848,-50530.66375188825,-34277.41948963089,1.1204001828547154,-0.03475259553138892,2.4164636974631715
360.0,1734.3990195306428,-50531.6623552495,-34204.88954798658,1.1203102110516774,-0.032098609404711265,2.4182622911756724
390.0,1768.003486646471,-50532.58125572042,-34132.30564590617,1.1202182984620392,-0.029439492645826862,2.4200605092058507
420.0,1801.605174597649,-50533.42029918808,-34059.667794756926,1.1201244379402526,-0.026775234155745155,2.4218583443166395
450.0,1835.2040248461092,-50534.17933120609,-33986.97600612502,1.1200286223126077,-0.02410582281315397,2.4236557892263524
480.0,1868.7999786379278,-50534.85819699396,-33914.23029181615,1.1199308443771157,-0.0214312474744024,2.4254528366084416
510.0,1902.3929770031136,-50535.456741436465,-33841.43066385541,1.1198310969033967,-0.018751496973461738,2.4272494790912837
540.0,1935.9829607538418,-50535.974809082996,-33768.57713449126,1.1197293726325737,-0.016066560122027066,2.4290457092578666
570.0,1969.5698704844888,-50536.4122441468,-33695.669716193814,1.1196256642771534,-0.013376425709434776,2.4308415196456026
600.0,2003.1536465700046,-50536.768890504376,-33622.70842165886,1.1195199645209204,-0.010681082502759523,2.432636902746013
630.0,2036.7342291658624,-50537.04459169484,-33549.6932638072,1.1194122660188224,-0.00798051924676488,2.4344318510045158
660.0,2070.3115582060477,-50537.239190919165,-33476.6242557882,1.1193025613968557,-0.005274724663999208,2.436226356820118
690.0,2103.8855734039253,-50537.35253103955,-33403.50141097789,1.1191908432519522,-0.00256368745469276,2.438020412545228
720.0,2137.456214248977,-50537.384454578794,-33330.32474298495,1.119077104151868,0.00015260370305538286,2.4398140104852897
750.0,2171.0234200082823,-50537.33480371959,-33257.09426564786,1.1189613366350688,0.002874160153417296,2.44160714289862
780.0,2204.587129724173,-50537.20342030385,-33183.80999303856,1.118843533210612,0.00560099326272409,2.4433998019960845
810.0,2238.147282214043,-50536.99014583207,-33110.47193946335,1.118723686358035,0.008333114419476222,2.4451919799408506
840.0,2271.7038160687785,-50536.694821462625,-33037.080119464816,1.1186017885272446,0.011070535034291276,2.446983668848104
870.0,2305.256669652889,-50536.31728801116,-32963.63454782162,1.1184778321383895,0.013813266539944774,2.448774860784822
900.0,2338.8057811021768,-50535.85738594991,-32890.13523955314,1.1183518095817582,0.016561320391232162,2.4505655477694206
